Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
Deutschland,03/01/2019,5.9,3,4.4,0.7,,0,0,0,13.5,276.92,,8.2,85,78.45,Overcast
Deutschland,03/02/2019,5.9,2.5,4,0.6,,0,0,0,18.4,237,,10,77,72.18,Overcast
Deutschland,03/03/2019,11.4,4.5,8.9,1.8,,0,0,0,31.9,219,46.4,9.4,70.8,81.43,Partially cloudy
Deutschland,03/04/2019,13.5,6.5,9.8,1.5,,0,0,0,51.5,220.75,81.7,10,23.4,69.44,Clear
Deutschland,03/05/2019,8.5,2.5,6.1,-0.7,,0,0,0,41.8,252.46,51.8,9.9,51.2,71.65,Partially cloudy
Deutschland,03/06/2019,12,1,6.8,-1.3,,0,0,0,26.9,179.83,,10,6.1,69.16,Clear
Deutschland,03/07/2019,16.6,8,10.7,5.6,,0,0,0,39.5,190.46,63,10,3.7,63.82,Clear
Deutschland,03/08/2019,9.5,5.2,7.9,1.4,,0,0,0,51.1,242.42,79.6,10,35.7,63.8,Partially cloudy
Deutschland,03/09/2019,11.4,5.1,7.4,-0.4,,0,0,0,45.3,237.5,70.6,9.9,58.8,72.31,Partially cloudy
Deutschland,03/10/2019,8,1,4.6,-3.4,,0,0,0,35.2,228,68.4,9.6,51.9,79.44,Partially cloudy
Deutschland,03/11/2019,5.9,1.1,3.1,-3.8,,0,0,0,31.1,265.67,,10,58.3,85.11,Partially cloudy
Deutschland,03/12/2019,9,1.3,5.4,-2.1,,0,0,0,26,230.54,,10,51.6,71.09,Partially cloudy
Deutschland,03/13/2019,9.8,4.9,7.6,0.4,,0,0,0,37.6,220.75,66.6,10,54.2,59.86,Partially cloudy
Deutschland,03/14/2019,8.4,4.4,5.8,0.5,,0,0,0,33,232.29,,10,71.9,84.25,Partially cloudy
Deutschland,03/15/2019,10,6,7.6,1,,0,0,0,41.4,259.67,66.6,10,64.3,76.14,Partially cloudy
Deutschland,03/16/2019,9,5,6.8,0.8,,0,0,0,38.3,239.42,61.4,9.6,62.4,76.43,Partially cloudy
Deutschland,03/17/2019,12.9,4.9,8.6,0.6,,0,0,0,35.1,223.38,44.6,10,35.8,73.44,Partially cloudy
Deutschland,03/18/2019,8.4,3.9,5.2,-1.4,,0,0,0,37.2,244.92,72.4,10,37,74.21,Partially cloudy
Deutschland,03/19/2019,8,1.6,4.9,-1.5,,0,0,0,22.5,276.79,,10,34.1,69.6,Partially cloudy
Deutschland,03/20/2019,12.9,-2,6.6,-2.3,,0,0,0,25.1,251.58,42.5,10,31.6,68.06,Partially cloudy
Deutschland,03/21/2019,12,5.5,9.8,7.1,,0,0,0,20.5,260.04,,9.5,56,80.12,Partially cloudy
Deutschland,03/22/2019,11.2,5,8.6,5.6,,0,0,0,12.4,160.09,,7.1,68.3,87.97,Partially cloudy
Deutschland,03/23/2019,15.7,5,9.8,3.6,,0,0,0,20.7,244.25,,7.6,31.1,80.49,Partially cloudy
Deutschland,03/24/2019,11.4,2.3,6.8,1.6,,0,0,0,12.2,258.48,,10,20.9,67.35,Clear
Deutschland,03/25/2019,8.1,2,4.7,-3.3,,0,0,0,25.1,278.17,42.5,9.7,36.9,76.38,Partially cloudy
Deutschland,03/26/2019,8,0.9,4.8,-3.7,,0,0,0,31.2,284.38,53.6,10,52.8,79.09,Partially cloudy
Deutschland,03/27/2019,10,3.1,7.2,0.9,,0,0,0,23.2,275.88,,9.7,73.2,84.23,Partially cloudy
Deutschland,03/28/2019,10,8,8.8,5.5,,0,0,0,15,294.33,,7.2,76.7,93.64,Overcast
Deutschland,03/29/2019,12,7.2,10.1,7.2,,0,0,0,15.5,240.5,,7.6,68.9,82.55,Partially cloudy
Deutschland,03/30/2019,18,3.6,11,4,,0,0,0,24,208.55,,10,0,67.84,Clear
Deutschland,03/31/2019,12,4,8.3,2.2,,0,0,0,20.7,259,,9.9,17.9,61.05,Clear
