Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
Deutschland,03/01/2020,10,4.4,6.6,0.7,,0.45,0,0,23.5,205.46,,45.8,8.7,73.36,Rain
Deutschland,03/02/2020,8.4,3.1,5.5,0,,2.22,0,0,19.6,164.46,,36.1,,83.43,Rain
Deutschland,03/03/2020,5.9,2.9,4,-0.8,,1.11,0,0,21.9,230.96,,26,,89.38,Rain
Deutschland,03/04/2020,7.6,0.5,3.6,-3.1,,0.17,0,0,16.5,236.88,,31.2,3.7,80.82,Rain
Deutschland,03/05/2020,9.7,0.4,4.7,-2.8,,0,0,0,16.6,151.21,,28.8,6.5,75.29,Clear
Deutschland,03/06/2020,6.4,3.3,4.9,-0.2,,4.89,0,0,15.9,141.71,,11.3,,90.06,Rain
Deutschland,03/07/2020,6,1.9,4,-1.6,,0.69,0,0,25.6,278.46,,16,0,87.06,Rain
Deutschland,03/08/2020,9.6,0.3,4.7,-3.8,,0,0,0,19.3,187.04,,30.3,1.4,80.07,Clear
Deutschland,03/09/2020,9.5,4.4,6.7,1.3,,1.76,0,0,13.8,212.33,,27.6,1,84.59,Rain
Deutschland,03/10/2020,9.1,2.8,5.6,-1.2,,5.92,0,0,24.7,202.42,,24.8,6,89.82,Rain
Deutschland,03/11/2020,11.9,7.5,9.4,4.1,,3.71,0,0,29.6,251.29,,38.6,,76.25,Rain
Deutschland,03/12/2020,12.2,4.8,9.3,1.6,,3.8,0,0,43,236.58,,41.5,3,67.37,Rain
Deutschland,03/13/2020,8.4,2.8,5.8,-1.3,,0.31,0,0,40.1,248.96,,46.5,6.1,70.01,Rain
Deutschland,03/14/2020,7.3,-1.3,2.8,-3.9,,0,0,0,19.9,188.38,,37.7,4,63.79,Clear
Deutschland,03/15/2020,11,-0.4,5.1,-5.5,,0,0,0,24.5,162.38,,45.3,3,49.48,Clear
Deutschland,03/16/2020,16,2.7,8.9,-0.5,,0,0,0,19.8,226.46,,44.5,0.4,53.41,Clear
Deutschland,03/17/2020,14.8,3.3,8.8,1,,0,0,0,19.2,222.21,,25.3,2.2,70.53,Clear
Deutschland,03/18/2020,16.5,5.8,11.1,2.9,,0,0,0,21.1,223.17,,29.4,,57.63,Clear
Deutschland,03/19/2020,12.6,7.4,10.1,6.6,,0,0,0,15,215.83,,30.3,,75.07,Clear
Deutschland,03/20/2020,8.7,5.1,7.1,2.2,,0.11,0,0,13.4,51.96,,33.3,,74.69,Rain
Deutschland,03/21/2020,6.7,0.4,3.7,-3.3,,0,0,0,24.9,44.67,,45.3,4.2,62.46,Clear
Deutschland,03/22/2020,5.6,-3,1.2,-6.5,,0,0,0,20.7,57.88,,50,4.3,53.29,Clear
Deutschland,03/23/2020,5.8,-4.3,0.5,-8.2,,0,0,0,16.5,88.92,,46.9,1.8,46.45,Clear
Deutschland,03/24/2020,7.6,-4.2,1.5,-8.3,,0,0,0,14.5,109.38,,42.2,5,44.31,Clear
Deutschland,03/25/2020,9.7,-3.1,3.1,-7.3,,0,0,0,19.3,96.54,,38,3.7,39.78,Clear
Deutschland,03/26/2020,10.8,-1.4,4.9,-5.5,,0,0,0,18.8,85.88,,32.7,1.9,41.72,Clear
Deutschland,03/27/2020,15.6,2.1,8.6,-1,,0,0,0,13.6,54.08,,25.8,4.6,48.13,Clear
Deutschland,03/28/2020,14.3,0.2,7,-2.6,,0,0,0,19.2,306.83,,18,0,61.82,Clear
Deutschland,03/29/2020,4.8,-2.3,2.6,-5.2,,0.75,0,0,28.5,162.29,,20.6,6.8,73.12,Rain
Deutschland,03/30/2020,2.9,-4.7,-0.4,-9.4,,0.75,0,0,22.6,273.71,,32.7,3.7,73.81,Rain
Deutschland,03/31/2020,4.4,-2.7,1,-5.5,,0,0,0,12.9,123.13,,36.6,4.6,66.94,Clear
Deutschland,03/01/2020,10,4.4,6.6,0.7,,0.45,0,0,23.5,205.46,,45.8,8.7,73.36,Rain
Deutschland,03/02/2020,8.4,3.1,5.5,0,,2.22,0,0,19.6,164.46,,36.1,,83.43,Rain
Deutschland,03/03/2020,5.9,2.9,4,-0.8,,1.11,0,0,21.9,230.96,,26,,89.38,Rain
Deutschland,03/04/2020,7.6,0.5,3.6,-3.1,,0.17,0,0,16.5,236.88,,31.2,3.7,80.82,Rain
Deutschland,03/05/2020,9.7,0.4,4.7,-2.8,,0,0,0,16.6,151.21,,28.8,6.5,75.29,Clear
Deutschland,03/06/2020,6.4,3.3,4.9,-0.2,,4.89,0,0,15.9,141.71,,11.3,,90.06,Rain
Deutschland,03/07/2020,6,1.9,4,-1.6,,0.69,0,0,25.6,278.46,,16,0,87.06,Rain
Deutschland,03/08/2020,9.6,0.3,4.7,-3.8,,0,0,0,19.3,187.04,,30.3,1.4,80.07,Clear
Deutschland,03/09/2020,9.5,4.4,6.7,1.3,,1.76,0,0,13.8,212.33,,27.6,1,84.59,Rain
Deutschland,03/10/2020,9.1,2.8,5.6,-1.2,,5.92,0,0,24.7,202.42,,24.8,6,89.82,Rain
Deutschland,03/11/2020,11.9,7.5,9.4,4.1,,3.71,0,0,29.6,251.29,,38.6,,76.25,Rain
Deutschland,03/12/2020,12.2,4.8,9.3,1.6,,3.8,0,0,43,236.58,,41.5,3,67.37,Rain
Deutschland,03/13/2020,8.4,2.8,5.8,-1.3,,0.31,0,0,40.1,248.96,,46.5,6.1,70.01,Rain
Deutschland,03/14/2020,7.3,-1.3,2.8,-3.9,,0,0,0,19.9,188.38,,37.7,4,63.79,Clear
Deutschland,03/15/2020,11,-0.4,5.1,-5.5,,0,0,0,24.5,162.38,,45.3,3,49.48,Clear
Deutschland,03/16/2020,16,2.7,8.9,-0.5,,0,0,0,19.8,226.46,,44.5,0.4,53.41,Clear
Deutschland,03/17/2020,14.8,3.3,8.8,1,,0,0,0,19.2,222.21,,25.3,2.2,70.53,Clear
Deutschland,03/18/2020,16.5,5.8,11.1,2.9,,0,0,0,21.1,223.17,,29.4,,57.63,Clear
Deutschland,03/19/2020,12.6,7.4,10.1,6.6,,0,0,0,15,215.83,,30.3,,75.07,Clear
Deutschland,03/20/2020,8.7,5.1,7.1,2.2,,0.11,0,0,13.4,51.96,,33.3,,74.69,Rain
Deutschland,03/21/2020,6.7,0.4,3.7,-3.3,,0,0,0,24.9,44.67,,45.3,4.2,62.46,Clear
Deutschland,03/22/2020,5.6,-3,1.2,-6.5,,0,0,0,20.7,57.88,,50,4.3,53.29,Clear
Deutschland,03/23/2020,5.8,-4.3,0.5,-8.2,,0,0,0,16.5,88.92,,46.9,1.8,46.45,Clear
Deutschland,03/24/2020,7.6,-4.2,1.5,-8.3,,0,0,0,14.5,109.38,,42.2,5,44.31,Clear
Deutschland,03/25/2020,9.7,-3.1,3.1,-7.3,,0,0,0,19.3,96.54,,38,3.7,39.78,Clear
Deutschland,03/26/2020,10.8,-1.4,4.9,-5.5,,0,0,0,18.8,85.88,,32.7,1.9,41.72,Clear
Deutschland,03/27/2020,15.6,2.1,8.6,-1,,0,0,0,13.6,54.08,,25.8,4.6,48.13,Clear
Deutschland,03/28/2020,14.3,0.2,7,-2.6,,0,0,0,19.2,306.83,,18,0,61.82,Clear
Deutschland,03/29/2020,4.8,-2.3,2.6,-5.2,,0.75,0,0,28.5,162.29,,20.6,6.8,73.12,Rain
Deutschland,03/30/2020,2.9,-4.7,-0.4,-9.4,,0.75,0,0,22.6,273.71,,32.7,3.7,73.81,Rain
Deutschland,03/31/2020,4.4,-2.7,1,-5.5,,0,0,0,12.9,123.13,,36.6,4.6,66.94,Clear
